year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version
2016,Ohio,OH,Geauga,39055,President,Donald Trump,republican,30227,49941,20190722
2016,Ohio,OH,Geauga,39055,President,Other,NA,2145,49941,20190722
2016,Ohio,OH,Greene,39057,President,Hillary Clinton,democrat,28943,81858,20190722
2016,Ohio,OH,Greene,39057,President,Donald Trump,republican,48540,81858,20190722
2016,Ohio,OH,Greene,39057,President,Other,NA,4375,81858,20190722
2016,Ohio,OH,Guernsey,39059,President,Hillary Clinton,democrat,4359,16557,20190722
2016,Ohio,OH,Guernsey,39059,President,Donald Trump,republican,11445,16557,20190722
2016,Ohio,OH,Guernsey,39059,President,Other,NA,753,16557,20190722
2016,Ohio,OH,Hamilton,39061,President,Hillary Clinton,democrat,215719,409109,20190722
2016,Ohio,OH,Hamilton,39061,President,Donald Trump,republican,173665,409109,20190722
2016,Ohio,OH,Hamilton,39061,President,Other,NA,19725,409109,20190722
2016,Ohio,OH,Hancock,39063,President,Hillary Clinton,democrat,9609,36023,20190722
2016,Ohio,OH,Hancock,39063,President,Donald Trump,republican,24183,36023,20190722
2016,Ohio,OH,Hancock,39063,President,Other,NA,2231,36023,20190722
2016,Ohio,OH,Hardin,39065,President,Hillary Clinton,democrat,2920,12294,20190722
2016,Ohio,OH,Hardin,39065,President,Donald Trump,republican,8717,12294,20190722
2016,Ohio,OH,Hardin,39065,President,Other,NA,657,12294,20190722
2016,Ohio,OH,Harrison,39067,President,Hillary Clinton,democrat,1688,7079,20190722
2016,Ohio,OH,Harrison,39067,President,Donald Trump,republican,5098,7079,20190722
2016,Ohio,OH,Harrison,39067,President,Other,NA,293,7079,20190722
2016,Ohio,OH,Henry,39069,President,Hillary Clinton,democrat,3756,13932,20190722
2016,Ohio,OH,Henry,39069,President,Donald Trump,republican,9301,13932,20190722
2016,Ohio,OH,Henry,39069,President,Other,NA,875,13932,20190722
2016,Ohio,OH,Highland,39071,President,Hillary Clinton,democrat,3773,18501,20190722
2016,Ohio,OH,Highland,39071,President,Donald Trump,republican,14020,18501,20190722
2016,Ohio,OH,Highland,39071,President,Other,NA,708,18501,20190722
2016,Ohio,OH,Hocking,39073,President,Hillary Clinton,democrat,3775,12838,20190722
2016,Ohio,OH,Hocking,39073,President,Donald Trump,republican,8497,12838,20190722
2016,Ohio,OH,Hocking,39073,President,Other,NA,566,12838,20190722
2016,Ohio,OH,Holmes,39075,President,Hillary Clinton,democrat,1788,11054,20190722
2016,Ohio,OH,Holmes,39075,President,Donald Trump,republican,8720,11054,20190722
2016,Ohio,OH,Holmes,39075,President,Other,NA,546,11054,20190722
2016,Ohio,OH,Huron,39077,President,Hillary Clinton,democrat,7192,24834,20190722
2016,Ohio,OH,Huron,39077,President,Donald Trump,republican,16226,24834,20190722
2016,Ohio,OH,Huron,39077,President,Other,NA,1416,24834,20190722
2016,Ohio,OH,Jackson,39079,President,Hillary Clinton,democrat,3226,13693,20190722
2016,Ohio,OH,Jackson,39079,President,Donald Trump,republican,9949,13693,20190722
2016,Ohio,OH,Jackson,39079,President,Other,NA,518,13693,20190722
2016,Ohio,OH,Jefferson,39081,President,Hillary Clinton,democrat,9675,32201,20190722
2016,Ohio,OH,Jefferson,39081,President,Donald Trump,republican,21117,32201,20190722
2016,Ohio,OH,Jefferson,39081,President,Other,NA,1409,32201,20190722
2016,Ohio,OH,Knox,39083,President,Hillary Clinton,democrat,8171,28687,20190722
2016,Ohio,OH,Knox,39083,President,Donald Trump,republican,19131,28687,20190722
2016,Ohio,OH,Knox,39083,President,Other,NA,1385,28687,20190722
2016,Ohio,OH,Lake,39085,President,Hillary Clinton,democrat,46397,116246,20190722
2016,Ohio,OH,Lake,39085,President,Donald Trump,republican,64255,116246,20190722
2016,Ohio,OH,Lake,39085,President,Other,NA,5594,116246,20190722
2016,Ohio,OH,Lawrence,39087,President,Hillary Clinton,democrat,6974,26607,20190722
2016,Ohio,OH,Lawrence,39087,President,Donald Trump,republican,18689,26607,20190722
2016,Ohio,OH,Lawrence,39087,President,Other,NA,944,26607,20190722
2016,Ohio,OH,Licking,39089,President,Hillary Clinton,democrat,27376,82761,20190722
2016,Ohio,OH,Licking,39089,President,Donald Trump,republican,51241,82761,20190722
2016,Ohio,OH,Licking,39089,President,Other,NA,4144,82761,20190722
2016,Ohio,OH,Logan,39091,President,Hillary Clinton,democrat,4647,21571,20190722
2016,Ohio,OH,Logan,39091,President,Donald Trump,republican,15957,21571,20190722
2016,Ohio,OH,Logan,39091,President,Other,NA,967,21571,20190722
2016,Ohio,OH,Lorain,39093,President,Hillary Clinton,democrat,66949,140562,20190722
2016,Ohio,OH,Lorain,39093,President,Donald Trump,republican,66818,140562,20190722
2016,Ohio,OH,Lorain,39093,President,Other,NA,6795,140562,20190722
2016,Ohio,OH,Lucas,39095,President,Hillary Clinton,democrat,110833,197556,20190722
2016,Ohio,OH,Lucas,39095,President,Donald Trump,republican,75698,197556,20190722
2016,Ohio,OH,Lucas,39095,President,Other,NA,11025,197556,20190722
2016,Ohio,OH,Madison,39097,President,Hillary Clinton,democrat,4779,17290,20190722
2016,Ohio,OH,Madison,39097,President,Donald Trump,republican,11631,17290,20190722
2016,Ohio,OH,Madison,39097,President,Other,NA,880,17290,20190722
2016,Ohio,OH,Mahoning,39099,President,Hillary Clinton,democrat,57381,115072,20190722
2016,Ohio,OH,Mahoning,39099,President,Donald Trump,republican,53616,115072,20190722
2016,Ohio,OH,Mahoning,39099,President,Other,NA,4075,115072,20190722
2016,Ohio,OH,Marion,39101,President,Hillary Clinton,democrat,7928,26322,20190722
2016,Ohio,OH,Marion,39101,President,Donald Trump,republican,16961,26322,20190722
2016,Ohio,OH,Marion,39101,President,Other,NA,1433,26322,20190722
2016,Ohio,OH,Medina,39103,President,Hillary Clinton,democrat,32182,91373,20190722
2016,Ohio,OH,Medina,39103,President,Donald Trump,republican,54810,91373,20190722
2016,Ohio,OH,Medina,39103,President,Other,NA,4381,91373,20190722
2016,Ohio,OH,Meigs,39105,President,Hillary Clinton,democrat,2260,9985,20190722
2016,Ohio,OH,Meigs,39105,President,Donald Trump,republican,7309,9985,20190722
2016,Ohio,OH,Meigs,39105,President,Other,NA,416,9985,20190722
2016,Ohio,OH,Mercer,39107,President,Hillary Clinton,democrat,3384,21726,20190722
2016,Ohio,OH,Mercer,39107,President,Donald Trump,republican,17506,21726,20190722
2016,Ohio,OH,Mercer,39107,President,Other,NA,836,21726,20190722
2016,Ohio,OH,Miami,39109,President,Hillary Clinton,democrat,13120,52734,20190722
2016,Ohio,OH,Miami,39109,President,Donald Trump,republican,37079,52734,20190722
2016,Ohio,OH,Miami,39109,President,Other,NA,2535,52734,20190722
2016,Ohio,OH,Monroe,39111,President,Hillary Clinton,democrat,1662,6795,20190722
2016,Ohio,OH,Monroe,39111,President,Donald Trump,republican,4868,6795,20190722
2016,Ohio,OH,Monroe,39111,President,Other,NA,265,6795,20190722
2016,Ohio,OH,Montgomery,39113,President,Hillary Clinton,democrat,122016,258301,20190722
2016,Ohio,OH,Montgomery,39113,President,Donald Trump,republican,123909,258301,20190722
2016,Ohio,OH,Montgomery,39113,President,Other,NA,12376,258301,20190722
2016,Ohio,OH,Morgan,39115,President,Hillary Clinton,democrat,1736,6443,20190722
2016,Ohio,OH,Morgan,39115,President,Donald Trump,republican,4431,6443,20190722
2016,Ohio,OH,Morgan,39115,President,Other,NA,276,6443,20190722
2016,Ohio,OH,Morrow,39117,President,Hillary Clinton,democrat,3761,16548,20190722
2016,Ohio,OH,Morrow,39117,President,Donald Trump,republican,11948,16548,20190722
2016,Ohio,OH,Morrow,39117,President,Other,NA,839,16548,20190722
2016,Ohio,OH,Muskingum,39119,President,Hillary Clinton,democrat,11123,36991,20190722
2016,Ohio,OH,Muskingum,39119,President,Donald Trump,republican,24056,36991,20190722
2016,Ohio,OH,Muskingum,39119,President,Other,NA,1812,36991,20190722
2016,Ohio,OH,Noble,39121,President,Hillary Clinton,democrat,1221,6013,20190722
2016,Ohio,OH,Noble,39121,President,Donald Trump,republican,4549,6013,20190722
2016,Ohio,OH,Noble,39121,President,Other,NA,243,6013,20190722
2016,Ohio,OH,Ottawa,39123,President,Hillary Clinton,democrat,8285,22218,20190722
2016,Ohio,OH,Ottawa,39123,President,Donald Trump,republican,12653,22218,20190722
2016,Ohio,OH,Ottawa,39123,President,Other,NA,1280,22218,20190722
2016,Ohio,OH,Paulding,39125,President,Hillary Clinton,democrat,2093,9047,20190722
2016,Ohio,OH,Paulding,39125,President,Donald Trump,republican,6500,9047,20190722
2016,Ohio,OH,Paulding,39125,President,Other,NA,454,9047,20190722
2016,Ohio,OH,Perry,39127,President,Hillary Clinton,democrat,4138,14995,20190722
2016,Ohio,OH,Perry,39127,President,Donald Trump,republican,10228,14995,20190722
2016,Ohio,OH,Perry,39127,President,Other,NA,629,14995,20190722
2016,Ohio,OH,Pickaway,39129,President,Hillary Clinton,democrat,6529,24745,20190722
2016,Ohio,OH,Pickaway,39129,President,Donald Trump,republican,17076,24745,20190722
2016,Ohio,OH,Pickaway,39129,President,Other,NA,1140,24745,20190722
2016,Ohio,OH,Pike,39131,President,Hillary Clinton,democrat,3539,11879,20190722
2016,Ohio,OH,Pike,39131,President,Donald Trump,republican,7902,11879,20190722
2016,Ohio,OH,Pike,39131,President,Other,NA,438,11879,20190722
2016,Ohio,OH,Portage,39133,President,Hillary Clinton,democrat,32397,76139,20190722
2016,Ohio,OH,Portage,39133,President,Donald Trump,republican,39971,76139,20190722
2016,Ohio,OH,Portage,39133,President,Other,NA,3771,76139,20190722
2016,Ohio,OH,Preble,39135,President,Hillary Clinton,democrat,4325,20565,20190722
2016,Ohio,OH,Preble,39135,President,Donald Trump,republican,15446,20565,20190722
2016,Ohio,OH,Preble,39135,President,Other,NA,794,20565,20190722
2016,Ohio,OH,Putnam,39137,President,Hillary Clinton,democrat,2922,18767,20190722
2016,Ohio,OH,Putnam,39137,President,Donald Trump,republican,14961,18767,20190722
2016,Ohio,OH,Putnam,39137,President,Other,NA,884,18767,20190722
2016,Ohio,OH,Richland,39139,President,Hillary Clinton,democrat,16085,55214,20190722
2016,Ohio,OH,Richland,39139,President,Donald Trump,republican,36590,55214,20190722
2016,Ohio,OH,Richland,39139,President,Other,NA,2539,55214,20190722
2016,Ohio,OH,Ross,39141,President,Hillary Clinton,democrat,10356,30380,20190722
2016,Ohio,OH,Ross,39141,President,Donald Trump,republican,18652,30380,20190722
2016,Ohio,OH,Ross,39141,President,Other,NA,1372,30380,20190722
2016,Ohio,OH,Sandusky,39143,President,Hillary Clinton,democrat,9929,28044,20190722
2016,Ohio,OH,Sandusky,39143,President,Donald Trump,republican,16316,28044,20190722
2016,Ohio,OH,Sandusky,39143,President,Other,NA,1799,28044,20190722
2016,Ohio,OH,Scioto,39145,President,Hillary Clinton,democrat,9132,30784,20190722
2016,Ohio,OH,Scioto,39145,President,Donald Trump,republican,20550,30784,20190722
2016,Ohio,OH,Scioto,39145,President,Other,NA,1102,30784,20190722
2016,Ohio,OH,Seneca,39147,President,Hillary Clinton,democrat,7404,23987,20190722
2016,Ohio,OH,Seneca,39147,President,Donald Trump,republican,14825,23987,20190722
2016,Ohio,OH,Seneca,39147,President,Other,NA,1758,23987,20190722
2016,Ohio,OH,Shelby,39149,President,Hillary Clinton,democrat,4243,23740,20190722
2016,Ohio,OH,Shelby,39149,President,Donald Trump,republican,18590,23740,20190722
2016,Ohio,OH,Shelby,39149,President,Other,NA,907,23740,20190722
2016,Ohio,OH,Stark,39151,President,Hillary Clinton,democrat,68146,175239,20190722
2016,Ohio,OH,Stark,39151,President,Donald Trump,republican,98388,175239,20190722
2016,Ohio,OH,Stark,39151,President,Other,NA,8705,175239,20190722
2016,Ohio,OH,Summit,39153,President,Hillary Clinton,democrat,134256,257979,20190722
2016,Ohio,OH,Summit,39153,President,Donald Trump,republican,112026,257979,20190722
2016,Ohio,OH,Summit,39153,President,Other,NA,11697,257979,20190722
2016,Ohio,OH,Trumbull,39155,President,Hillary Clinton,democrat,43014,96029,20190722
2016,Ohio,OH,Trumbull,39155,President,Donald Trump,republican,49024,96029,20190722
2016,Ohio,OH,Trumbull,39155,President,Other,NA,3991,96029,20190722
2016,Ohio,OH,Tuscarawas,39157,President,Hillary Clinton,democrat,12188,41289,20190722
2016,Ohio,OH,Tuscarawas,39157,President,Donald Trump,republican,26918,41289,20190722
2016,Ohio,OH,Tuscarawas,39157,President,Other,NA,2183,41289,20190722
2016,Ohio,OH,Union,39159,President,Hillary Clinton,democrat,7718,27429,20190722
2016,Ohio,OH,Union,39159,President,Donald Trump,republican,18096,27429,20190722
2016,Ohio,OH,Union,39159,President,Other,NA,1615,27429,20190722
2016,Ohio,OH,Van Wert,39161,President,Hillary Clinton,democrat,2697,13770,20190722
2016,Ohio,OH,Van Wert,39161,President,Donald Trump,republican,10469,13770,20190722
2016,Ohio,OH,Van Wert,39161,President,Other,NA,604,13770,20190722
2016,Ohio,OH,Vinton,39163,President,Hillary Clinton,democrat,1351,5502,20190722
2016,Ohio,OH,Vinton,39163,President,Donald Trump,republican,3883,5502,20190722
2016,Ohio,OH,Vinton,39163,President,Other,NA,268,5502,20190722
2016,Ohio,OH,Warren,39165,President,Hillary Clinton,democrat,33730,117267,20190722
2016,Ohio,OH,Warren,39165,President,Donald Trump,republican,77643,117267,20190722
2016,Ohio,OH,Warren,39165,President,Other,NA,5894,117267,20190722
2016,Ohio,OH,Washington,39167,President,Hillary Clinton,democrat,8026,29840,20190722
2016,Ohio,OH,Washington,39167,President,Donald Trump,republican,20514,29840,20190722
2016,Ohio,OH,Washington,39167,President,Other,NA,1300,29840,20190722
2016,Ohio,OH,Wayne,39169,President,Hillary Clinton,democrat,15031,49853,20190722
2016,Ohio,OH,Wayne,39169,President,Donald Trump,republican,32270,49853,20190722
2016,Ohio,OH,Wayne,39169,President,Other,NA,2552,49853,20190722
2016,Ohio,OH,Williams,39171,President,Hillary Clinton,democrat,4358,17308,20190722
2016,Ohio,OH,Williams,39171,President,Donald Trump,republican,11939,17308,20190722
2016,Ohio,OH,Williams,39171,President,Other,NA,1011,17308,20190722
2016,Ohio,OH,Wood,39173,President,Hillary Clinton,democrat,27318,64341,20190722
2016,Ohio,OH,Wood,39173,President,Donald Trump,republican,32498,64341,20190722
2016,Ohio,OH,Wood,39173,President,Other,NA,4525,64341,20190722
2016,Ohio,OH,Wyandot,39175,President,Hillary Clinton,democrat,2515,10592,20190722
2016,Ohio,OH,Wyandot,39175,President,Donald Trump,republican,7468,10592,20190722
2016,Ohio,OH,Wyandot,39175,President,Other,NA,609,10592,20190722
2016,Oklahoma,OK,Adair,40001,President,Hillary Clinton,democrat,1382,6513,20190722
2016,Oklahoma,OK,Adair,40001,President,Donald Trump,republican,4787,6513,20190722
2016,Oklahoma,OK,Adair,40001,President,Other,NA,344,6513,20190722
2016,Oklahoma,OK,Alfalfa,40003,President,Hillary Clinton,democrat,216,2258,20190722
2016,Oklahoma,OK,Alfalfa,40003,President,Donald Trump,republican,1933,2258,20190722
2016,Oklahoma,OK,Alfalfa,40003,President,Other,NA,109,2258,20190722
2016,Oklahoma,OK,Atoka,40005,President,Hillary Clinton,democrat,795,5018,20190722
2016,Oklahoma,OK,Atoka,40005,President,Donald Trump,republican,4084,5018,20190722
2016,Oklahoma,OK,Atoka,40005,President,Other,NA,139,5018,20190722
2016,Oklahoma,OK,Beaver,40007,President,Hillary Clinton,democrat,176,2243,20190722
2016,Oklahoma,OK,Beaver,40007,President,Donald Trump,republican,1993,2243,20190722
2016,Oklahoma,OK,Beaver,40007,President,Other,NA,74,2243,20190722
2016,Oklahoma,OK,Beckham,40009,President,Hillary Clinton,democrat,960,7552,20190722
2016,Oklahoma,OK,Beckham,40009,President,Donald Trump,republican,6308,7552,20190722
2016,Oklahoma,OK,Beckham,40009,President,Other,NA,284,7552,20190722
2016,Oklahoma,OK,Blaine,40011,President,Hillary Clinton,democrat,711,3793,20190722
2016,Oklahoma,OK,Blaine,40011,President,Donald Trump,republican,2884,3793,20190722
2016,Oklahoma,OK,Blaine,40011,President,Other,NA,198,3793,20190722
2016,Oklahoma,OK,Bryan,40013,President,Hillary Clinton,democrat,2804,13818,20190722
2016,Oklahoma,OK,Bryan,40013,President,Donald Trump,republican,10478,13818,20190722
2016,Oklahoma,OK,Bryan,40013,President,Other,NA,536,13818,20190722
2016,Oklahoma,OK,Caddo,40015,President,Hillary Clinton,democrat,2420,9348,20190722
2016,Oklahoma,OK,Caddo,40015,President,Donald Trump,republican,6482,9348,20190722
2016,Oklahoma,OK,Caddo,40015,President,Other,NA,446,9348,20190722
2016,Oklahoma,OK,Canadian,40017,President,Hillary Clinton,democrat,11674,55278,20190722
2016,Oklahoma,OK,Canadian,40017,President,Donald Trump,republican,39986,55278,20190722
2016,Oklahoma,OK,Canadian,40017,President,Other,NA,3618,55278,20190722
2016,Oklahoma,OK,Carter,40019,President,Hillary Clinton,democrat,4002,18534,20190722
2016,Oklahoma,OK,Carter,40019,President,Donald Trump,republican,13752,18534,20190722
2016,Oklahoma,OK,Carter,40019,President,Other,NA,780,18534,20190722
2016,Oklahoma,OK,Cherokee,40021,President,Hillary Clinton,democrat,5456,16490,20190722
2016,Oklahoma,OK,Cherokee,40021,President,Donald Trump,republican,9994,16490,20190722
2016,Oklahoma,OK,Cherokee,40021,President,Other,NA,1040,16490,20190722
2016,Oklahoma,OK,Choctaw,40023,President,Hillary Clinton,democrat,1067,5426,20190722
2016,Oklahoma,OK,Choctaw,40023,President,Donald Trump,republican,4206,5426,20190722
2016,Oklahoma,OK,Choctaw,40023,President,Other,NA,153,5426,20190722
2016,Oklahoma,OK,Cimarron,40025,President,Hillary Clinton,democrat,71,1079,20190722
2016,Oklahoma,OK,Cimarron,40025,President,Donald Trump,republican,963,1079,20190722
2016,Oklahoma,OK,Cimarron,40025,President,Other,NA,45,1079,20190722
2016,Oklahoma,OK,Cleveland,40027,President,Hillary Clinton,democrat,38829,109450,20190722
2016,Oklahoma,OK,Cleveland,40027,President,Donald Trump,republican,62538,109450,20190722
